cap-shape,cap-surface,cap-color,gill-attachment,gill-spacing,gill-color,stem-width,stem-color,ring-type,habitat
4,2,5,2,0,10,0.4444645766706412,11,5,0
6,2,5,2,0,10,0.3637541083152052,11,5,0
6,2,5,2,0,10,0.2142902780273604,11,5,0
4,2,5,2,0,10,0.3607648317094482,11,5,0
6,2,5,2,0,10,0.2471723206906863,11,5,0
4,2,5,2,0,10,0.590939130352729,11,5,0
6,2,5,2,0,10,0.1654654267999977,11,5,0
4,2,5,2,0,10,0.3956397254432788,11,5,0
6,2,5,2,0,10,0.0688121498805247,11,5,0
4,2,5,2,0,10,0.2581330015784615,11,5,0
4,2,5,2,0,10,0.2322259376619017,11,5,0
4,2,5,2,0,10,0.3976325765137833,11,5,0
4,2,5,2,0,10,0.5301571727023389,11,5,0
6,2,5,2,0,10,0.0877442350503183,11,5,0
4,2,5,2,0,10,0.1276012564604103,11,5,0
4,2,5,2,0,10,0.5052465343210314,11,5,0
6,2,5,2,0,10,0.2800543633540121,11,5,0
4,2,5,2,0,10,0.4484502788116503,11,5,0
4,2,5,2,0,10,0.1355726607424287,11,5,0
4,2,5,2,0,10,0.2551437249727046,11,5,0
6,2,5,2,0,10,0.3258899379756177,11,5,0
4,2,5,2,0,10,0.5789820239297017,11,5,0
6,2,5,2,0,10,0.2950007463827965,11,5,0
6,2,5,2,0,10,0.4912965768274991,11,5,0
6,2,5,2,0,10,0.0787764052330476,11,5,0
4,2,5,2,0,10,0.1495226182359609,11,5,0
6,2,5,2,0,10,0.4275253425713524,11,5,0
6,2,5,2,0,10,0.460407385234678,11,5,0
6,2,5,2,0,10,0.4972751300390132,11,5,0
4,2,5,2,0,10,0.3258899379756177,11,5,0
4,2,5,2,0,10,-0.0238554248979389,11,5,0
4,2,5,2,0,10,0.2790579378187597,11,5,0
6,2,5,2,0,10,0.6786245774549315,11,5,0
6,2,5,2,0,10,-0.0836409570130768,11,5,0
6,2,5,2,0,10,0.2690936824662367,11,5,0
6,2,5,2,0,10,0.2840400654950212,11,5,0
6,2,5,2,0,10,0.0568550434574972,11,5,0
4,2,5,2,0,10,0.1545047459122223,11,5,0
4,2,5,2,0,10,0.3328649167223839,11,5,0
4,2,5,2,0,10,0.2362116398029108,11,5,0
4,2,5,2,0,10,0.2979900229885535,11,5,0
4,2,5,2,0,10,0.2132938524921079,11,5,0
6,2,5,2,0,10,0.3826861934849988,11,5,0
6,2,5,2,0,10,0.1086691712906167,11,5,0
6,2,5,2,0,10,0.2292366610561447,11,5,0
6,2,5,2,0,10,0.3089507038763287,11,5,0
4,2,5,2,0,10,0.2830436399597689,11,5,0
6,2,5,2,0,10,0.309947129411581,11,5,0
4,2,5,2,0,10,0.2790579378187597,11,5,0
6,2,5,2,0,10,0.2242545333798833,11,5,0
4,2,5,2,0,10,0.5211893428850682,11,5,0
4,2,5,2,0,10,0.3607648317094482,11,5,0
4,2,5,2,0,10,0.3448220231454114,11,5,0
6,2,5,2,0,10,0.4703716405872011,11,5,0
4,2,5,2,0,10,0.2920114697770396,11,5,0
6,2,5,2,0,10,0.4006218531195403,11,5,0
6,2,5,2,0,10,0.3139328315525903,11,5,0
4,2,5,2,0,10,0.3278827890461223,11,5,0
6,2,5,2,0,10,0.4823287470102285,11,5,0
6,2,5,2,0,10,0.1893796396460529,11,5,0
4,2,5,2,0,10,0.4524359809526598,11,5,0
6,2,5,2,0,10,0.156497596982727,11,5,0
6,2,5,2,0,10,0.2342187887324063,11,5,0
4,2,5,2,0,10,0.5470964068016281,11,5,0
4,2,5,2,0,10,0.2890221931712828,11,5,0
4,2,5,2,0,10,0.6028962367757567,11,5,0
6,2,5,2,0,10,0.2192724057036218,11,5,0
4,2,5,2,0,10,0.6616853433556423,11,5,0
4,2,5,2,0,10,0.1355726607424287,11,5,0
6,2,5,2,0,10,0.3448220231454114,11,5,0
6,2,5,2,0,10,0.32688636351087,11,5,0
6,2,5,2,0,10,0.0050409156243775,11,5,0
6,2,5,2,0,10,0.2292366610561447,11,5,0
4,2,5,2,0,10,0.0987049159380937,11,5,0
4,2,5,2,0,10,-0.147412191269224,11,5,0
6,2,5,2,0,10,0.4245360659655953,11,5,0
6,2,5,2,0,10,0.2003403205338282,11,5,0
4,2,5,2,0,10,0.493289427898004,11,5,0
4,2,5,2,0,10,0.1315869586014196,11,5,0
6,2,5,2,0,10,0.2142902780273604,11,5,0
4,2,5,2,0,10,0.1555011714474748,11,5,0
4,2,5,2,0,10,0.1883832141108005,11,5,0
6,2,5,2,0,10,0.379696916879242,11,5,0
6,2,5,2,0,10,0.3846790445555035,11,5,0
4,2,5,2,0,10,0.1814082353640345,11,5,0
4,2,5,2,0,10,0.4165646616835768,11,5,0
6,2,5,2,0,10,0.3886647466965127,11,5,0
6,2,5,2,0,10,0.4354967468533706,11,5,0
6,2,5,2,0,10,0.233222363197154,11,5,0
6,2,5,2,0,10,0.4105861084720631,11,5,0
4,2,5,2,0,10,0.1525118948417178,11,5,0
4,2,5,2,0,10,0.0389193838229557,11,5,0
6,2,5,2,0,10,0.1674582778705023,11,5,0
6,2,5,2,0,10,0.0708050009510293,11,5,0
4,2,5,2,0,10,0.1485261927007087,11,5,0
4,2,5,2,0,10,0.5142143641383021,11,5,0
6,2,5,2,0,10,-0.0318268291799573,11,5,0
4,2,5,2,0,10,0.1784189587582775,11,5,0
4,2,5,2,0,10,-0.2221441064131464,11,5,0
4,2,5,2,0,10,0.3059614272705718,11,5,0
6,2,5,2,0,10,0.3826861934849988,11,5,0
6,2,5,2,0,10,0.1315869586014196,11,5,0
4,2,5,2,0,10,0.4185575127540817,11,5,0
4,2,5,2,0,10,-0.1394407869872056,11,5,0
4,2,5,2,0,10,0.5809748750002063,11,5,0
6,2,5,2,0,10,-0.0238554248979389,11,5,0
6,2,5,2,0,10,0.2541472994374522,11,5,0
6,2,5,2,0,10,0.1295941075309149,11,5,0
6,2,5,2,0,10,0.1804118098287822,11,5,0
4,2,5,2,0,10,0.2840400654950212,11,5,0
4,2,5,2,0,10,0.4026147041900449,11,5,0
6,2,5,2,0,10,0.0419086604287127,11,5,0
6,2,5,2,0,10,0.2631151292547229,11,5,0
6,2,5,2,0,10,0.3906575977670172,11,5,0
4,2,5,2,0,10,0.2780615122835074,11,5,0
4,2,5,2,0,10,0.4155682361483246,11,5,0
6,2,5,2,0,10,0.1983474694633236,11,5,0
6,2,5,2,0,10,0.3209078102993562,11,5,0
6,2,5,2,0,10,0.2651079803252276,11,5,0
6,2,5,2,0,10,-0.1185158507469072,11,5,0
4,2,5,2,0,10,0.2870293421007781,11,5,0
4,2,5,2,0,10,0.3846790445555035,11,5,0
4,2,5,2,0,10,0.4056039807958015,11,5,0
6,2,5,2,0,10,0.1445404905596994,11,5,0
4,2,5,2,0,10,0.3288792145813746,11,5,0
4,2,5,2,0,10,0.2013367460690804,11,5,0
4,2,5,2,0,10,0.2541472994374522,11,5,0
6,2,5,2,0,10,0.2710865335367413,11,5,0
4,2,5,2,0,10,0.086747809515066,11,5,0
4,2,5,2,0,10,0.593928406958486,11,5,0
4,2,5,2,0,10,0.3737183636677281,11,5,0
6,2,5,2,0,10,0.4942858534332562,11,5,0
4,2,5,2,0,10,0.3428291720749068,11,5,0
6,2,5,2,0,10,0.2541472994374522,11,5,0
6,2,5,2,0,10,0.1893796396460529,11,5,0
6,2,5,2,0,10,0.3647505338504574,11,5,0
4,2,5,2,0,10,0.409589682936811,11,5,0
4,2,5,2,0,10,0.1126548734316258,11,5,0
6,2,5,2,0,10,-0.0258482759684435,11,5,0
6,2,5,2,0,10,0.1903760651813052,11,5,0
4,2,5,2,0,10,0.3278827890461223,11,5,0
6,2,5,2,0,10,0.6616853433556423,11,5,0
6,2,5,2,0,10,0.2342187887324063,11,5,0
6,2,5,2,0,10,0.1355726607424287,11,5,0
6,2,5,2,0,10,0.3229006613698609,11,5,0
4,2,5,2,0,10,0.2242545333798833,11,5,0
6,2,5,2,0,10,-0.0487660632792464,11,5,0
6,2,5,2,0,10,0.3956397254432788,11,5,0
6,2,5,2,0,10,0.2870293421007781,11,5,0
6,2,5,2,0,10,0.409589682936811,11,5,0
6,2,5,2,0,10,0.5142143641383021,11,5,0
4,2,5,2,0,10,0.2641115547899753,11,5,0
4,2,5,2,0,10,0.4384860234591275,11,5,0
6,2,5,2,0,10,0.3826861934849988,11,5,0
4,2,5,2,0,10,0.3946432999080263,11,5,0
4,2,5,2,0,10,0.3328649167223839,11,5,0
4,2,5,2,0,10,-0.0029304886576408,11,5,0
6,2,5,2,0,10,0.16646185233525,11,5,0
6,2,5,2,0,10,0.2471723206906863,11,5,0
6,2,5,2,0,10,0.1794153842935298,11,5,0
4,2,5,2,0,10,0.1086691712906167,11,5,0
4,2,5,2,0,10,0.3637541083152052,11,5,0
4,2,5,2,0,10,0.1545047459122223,11,5,0
6,2,5,2,0,10,0.3109435549468333,11,5,0
4,2,5,2,0,10,0.0100230433006391,11,5,0
4,2,5,2,0,10,0.1006977670085983,11,5,0
6,2,5,2,0,10,0.243186618549677,11,5,0
4,2,5,2,0,10,0.3777040658087373,11,5,0
4,2,5,2,0,10,0.3896611722317648,11,5,0
6,2,5,2,0,10,0.6606889178203902,11,5,0
6,2,5,2,0,10,0.1315869586014196,11,5,0
4,2,5,2,0,10,0.590939130352729,11,5,0
4,2,5,2,0,10,0.4594109596994259,11,5,0
4,2,5,2,0,10,0.3976325765137833,11,5,0
6,2,5,2,0,10,0.1584904480532316,11,5,0
4,2,5,2,0,10,0.0309479795409374,11,5,0
4,2,5,2,0,10,0.2252509589151356,11,5,0
4,2,5,2,0,10,0.1903760651813052,11,5,0
4,2,5,2,0,10,0.2541472994374522,11,5,0
4,2,5,2,0,10,-0.0368089568562189,11,5,0
6,2,5,2,0,10,0.5739998962534402,11,5,0
4,2,5,2,0,10,0.5112250875325455,11,5,0
4,2,5,2,0,10,0.176426107687773,11,5,0
4,2,5,2,0,10,0.5819713005354583,11,5,0
6,2,5,2,0,10,0.4325074702476135,11,5,0
6,2,5,2,0,10,0.4972751300390132,11,5,0
4,2,5,2,0,10,0.4006218531195403,11,5,0
6,2,5,2,0,10,0.7134994711887618,11,5,0
4,2,5,2,0,10,0.1335798096719241,11,5,0
6,2,5,2,0,10,-0.0985873400418613,11,5,0
2,10,2,2,0,10,0.4105861084720631,11,0,0
2,10,2,2,0,10,0.2003403205338282,11,2,0
6,10,2,2,0,10,0.3338613422576362,11,2,0
6,10,2,2,0,10,0.0468907881049741,11,2,0
2,10,2,2,0,10,0.4085932574015585,11,2,0
6,10,2,2,0,10,0.2113010014216034,11,0,0
6,10,5,2,0,10,0.2053224482100897,11,0,0
6,10,5,2,0,10,0.2372080653381631,11,0,0
2,10,5,2,0,10,0.4494467043469028,11,0,0
2,10,5,2,0,10,0.4693752150519487,11,2,0
6,10,5,2,0,10,0.2461758951554338,11,2,0
6,10,2,2,0,10,0.3039685762000671,11,2,0
6,10,2,2,0,10,0.4255324915008478,11,2,0
6,10,2,2,0,10,0.4723644916577057,11,0,0
6,10,2,2,0,10,0.4703716405872011,11,2,0
2,10,2,2,0,10,0.5710106196476832,11,0,0
2,10,5,2,0,10,0.2172795546331172,11,2,0
6,10,5,2,0,10,-0.0916123612950952,11,2,0
6,10,5,2,0,10,0.3159256826230948,11,2,0
2,10,2,2,0,10,0.2401973419439201,11,0,0
2,10,2,2,0,10,0.3856754700907556,11,2,0
6,10,2,2,0,10,0.3109435549468333,11,2,0
2,10,2,2,0,10,0.0349336816819466,11,2,0
6,10,2,2,0,10,0.1375655118129333,11,0,0
6,10,5,2,0,10,0.1714439800115114,11,0,0
2,10,2,2,0,10,0.2591294271137138,11,2,0
6,10,5,2,0,10,0.1824046608992868,11,2,0
6,10,2,2,0,10,0.1555011714474748,11,2,0
2,10,5,2,0,10,0.139558362883438,11,2,0
6,10,2,2,0,10,0.4414753000648842,11,2,0
6,10,5,2,0,10,0.4195539382893338,11,2,0
2,10,2,2,0,10,0.4863144491512379,11,0,0
6,10,5,2,0,10,0.2003403205338282,11,2,0
2,10,2,2,0,10,0.4564216830936689,11,2,0
2,10,2,2,0,10,0.2880257676360303,11,2,0
2,10,5,2,0,10,0.2342187887324063,11,2,0
2,10,2,2,0,10,0.3458184486806637,11,0,0
6,10,2,2,0,10,-0.0059197652633976,11,0,0
2,10,5,2,0,10,0.2850364910302735,11,0,0
2,10,2,2,0,10,0.3597684061741959,11,2,0
6,10,2,2,0,10,0.3428291720749068,11,0,0
2,10,5,2,0,10,0.2152867035626127,11,0,0
6,10,5,2,0,10,0.0947192137970844,11,0,0
2,10,2,2,0,10,0.6178426198045414,11,2,0
6,10,2,2,0,10,-0.1234979784231688,11,0,0
6,10,5,2,0,10,0.2920114697770396,11,2,0
6,10,2,2,0,10,0.2242545333798833,11,2,0
2,10,2,2,0,10,-0.003926914192893,11,2,0
6,10,5,2,0,10,0.1046834691496074,11,2,0
6,10,2,2,0,10,0.0658228732747679,11,0,0
6,10,5,2,0,10,0.1495226182359609,11,0,0
6,10,2,2,0,10,0.2820472144245167,11,0,0
2,10,5,2,0,10,0.0578514689927495,11,2,0
2,10,5,2,0,10,0.0419086604287127,11,2,0
2,10,5,2,0,10,0.537132151449105,11,2,0
2,10,5,2,0,10,0.2451794696201815,11,2,0
6,10,5,2,0,10,0.4265289170360999,11,0,0
2,10,2,2,0,10,0.3199113847641039,11,0,0
2,10,5,2,0,10,0.3916540233022693,11,0,0
2,10,5,2,0,10,0.1186334266431396,11,0,0
6,10,2,2,0,10,0.2621187037194706,11,2,0
6,10,5,2,0,10,0.0189908731179098,11,2,0
6,10,2,2,0,10,-0.0258482759684435,11,2,0
2,10,2,2,0,10,0.2780615122835074,11,0,0
6,10,5,2,0,10,0.5082358109267884,11,0,0
6,10,2,2,0,10,0.5182000662793116,11,0,0
6,10,2,2,0,10,0.3836826190202511,11,2,0
2,10,2,2,0,10,0.4903001512922471,11,0,0
2,10,2,2,0,10,0.3418327465396545,11,2,0
2,10,2,2,0,10,0.4404788745296321,11,0,0
6,10,2,2,0,10,0.2680972569309844,11,2,0
2,10,2,2,0,10,0.1734368310820161,11,0,0
2,10,5,2,0,10,0.3278827890461223,11,0,0
2,10,5,2,0,10,0.4115825340073156,11,0,0
6,10,2,2,0,10,0.3508005763569252,11,2,0
6,10,5,2,0,10,0.1505190437712132,11,2,0
2,10,2,2,0,10,0.3358541933281407,11,2,0
6,10,2,2,0,10,0.4175610872188292,11,2,0
6,10,5,2,0,10,0.0419086604287127,11,0,0
6,10,5,2,0,10,0.2720829590719937,11,0,0
6,10,2,2,0,10,0.1963546183928189,11,0,0
6,10,2,2,0,10,0.290018618706535,11,0,0
6,10,5,2,0,10,0.1684547034057546,11,0,0
2,10,5,2,0,10,0.2073152992805943,11,0,0
6,10,2,2,0,10,0.4235396404303429,11,2,0
6,10,5,2,0,10,0.5182000662793116,11,2,0
6,10,5,2,0,10,-0.0866302336188338,11,0,0
2,10,2,2,0,10,0.2860329165655258,11,2,0
2,10,2,2,0,10,0.409589682936811,11,2,0
2,10,2,2,0,10,0.540121428054862,11,2,0
2,10,2,2,0,10,0.2989864485238057,11,2,0
6,10,5,2,0,10,0.4225432148950908,11,0,0
2,10,5,2,0,10,0.1405547884186903,11,0,0
6,10,2,2,0,10,0.0528693413164879,11,0,0
6,10,5,2,0,10,0.1704475544762591,11,2,0
6,10,2,2,0,10,0.2322259376619017,11,0,0
6,10,2,2,0,10,0.2023331716043327,11,0,0
2,10,5,2,0,10,0.2342187887324063,11,0,0
6,10,2,2,0,10,0.0628335966690109,11,0,0
2,10,5,2,0,10,0.0837585329093092,11,2,0
2,10,5,2,0,10,0.6228247474808026,11,0,0
6,10,2,2,0,10,0.0747907030920385,11,0,0
2,10,5,2,0,10,0.3906575977670172,11,0,0
6,10,5,2,0,10,0.3388434699338977,11,2,0
6,10,5,2,0,10,0.4195539382893338,11,2,0
2,10,2,2,0,10,0.1784189587582775,11,0,0
2,10,5,2,0,10,0.3737183636677281,11,0,0
2,10,5,2,0,10,0.460407385234678,11,2,0
6,10,2,2,0,10,0.5540713855483942,11,2,0
6,10,5,2,0,10,0.4853180236159855,11,2,0
2,10,2,2,0,10,0.1325833841366719,11,0,0
2,10,2,2,0,10,0.1505190437712132,11,0,0
2,10,5,2,0,10,0.3258899379756177,11,0,0
2,10,2,2,0,10,0.5152107896735545,11,2,0
6,10,5,2,0,10,0.4345003213181185,11,2,0
2,10,2,2,0,10,0.4614038107699305,11,2,0
6,10,2,2,0,10,0.7164887477945188,11,2,0
6,10,2,2,0,10,0.3567791295684391,11,0,0
2,10,5,2,0,10,0.4285217681066045,11,0,0
6,10,2,2,0,10,0.3777040658087373,11,2,0
2,10,2,2,0,10,0.1256084053899057,11,2,0
6,10,2,2,0,10,0.4803358959397239,11,0,0
6,10,5,2,0,10,0.0070337666948823,11,2,0
2,10,5,2,0,10,0.2770650867482551,11,0,0
2,10,2,2,0,10,0.029951554005685,11,2,0
2,10,5,2,0,10,0.2352152142676586,11,0,0
2,10,2,2,0,10,0.1285976819956626,11,0,0
2,10,2,2,0,10,-0.1563800210864947,11,2,0
2,10,5,2,0,10,0.0807692563035524,11,2,0
2,10,2,2,0,10,0.3587719806389436,11,0,0
2,10,2,2,0,10,0.0379229582877034,11,0,0
2,10,5,2,0,10,0.567024917506674,11,2,0
6,10,5,2,0,10,0.5062429598562839,11,2,0
6,10,2,2,0,10,0.2382044908734154,11,2,0
6,10,2,2,0,10,0.2830436399597689,11,0,0
2,10,2,2,0,10,0.4972751300390132,11,0,0
2,10,5,2,0,10,0.4524359809526598,11,2,0
2,10,5,2,0,10,0.0130123199063959,11,0,0
2,10,2,2,0,10,0.33983989546915,11,0,0
2,10,2,2,0,10,0.1594868735884839,11,2,0
6,10,2,2,0,10,0.4016182786547924,11,2,0
2,10,2,2,0,10,0.3418327465396545,11,0,0
6,10,5,2,0,10,0.2651079803252276,11,2,0
6,10,5,2,0,10,0.1873867885755482,11,0,0
6,10,2,2,0,10,0.2262473844503879,11,0,0
6,10,2,2,0,10,0.0757871286272908,11,2,0
6,10,5,2,0,10,0.2023331716043327,11,2,0
2,10,2,2,0,10,-0.0527517654202557,11,2,0
6,10,5,2,0,10,0.1973510439280713,11,0,0
6,10,2,2,0,10,-0.2221441064131464,11,2,0
2,10,5,2,0,10,0.206318873745342,11,2,0
2,10,2,2,0,10,0.3458184486806637,11,0,0
2,10,2,2,0,10,0.4594109596994259,11,0,0
2,10,5,2,0,10,0.2780615122835074,11,2,0
2,10,5,2,0,10,0.1146477245021305,11,2,0
6,10,2,2,0,10,0.2292366610561447,11,2,0
6,10,5,2,0,10,0.3966361509785309,11,2,0
2,10,5,2,0,10,0.4354967468533706,11,2,0
6,10,5,2,0,10,0.537132151449105,11,0,0
6,10,5,2,0,10,0.329875640116627,11,2,0
2,10,2,2,0,10,0.1624761501942407,11,2,0
6,10,5,2,0,10,0.3039685762000671,11,2,0
6,10,5,2,0,10,0.1754296821525207,11,0,0
6,10,2,2,0,10,0.2222616823093788,11,2,0
6,10,5,2,0,10,0.3049650017353196,11,2,0
2,10,5,2,0,10,-0.0348161057857142,11,2,0
6,10,2,2,0,10,0.2392009164086679,11,0,0
2,10,5,2,0,10,0.2561401505079569,11,0,0
6,10,5,2,0,10,0.1475297671654564,11,2,0
2,10,5,2,0,10,0.059844320063254,11,0,0
2,10,2,2,0,10,0.349804150821673,11,2,0
2,10,5,2,0,10,0.3109435549468333,11,2,0
6,10,2,2,0,10,-0.0716838505900493,11,0,0
6,10,5,2,0,10,0.3159256826230948,11,2,0
6,10,2,2,0,10,0.019987298653162,11,2,0
2,10,5,2,0,10,0.2920114697770396,11,2,0
6,10,2,2,0,10,0.1415512139539425,11,0,0
2,10,5,2,0,10,0.3029721506648148,11,0,0
2,10,5,2,0,10,0.0269622773999282,11,2,0
6,10,2,2,0,10,0.2780615122835074,11,2,0
2,10,2,2,0,10,0.2591294271137138,11,0,0
6,10,5,2,0,10,0.0110194688358914,11,0,0
2,10,5,2,0,10,0.2003403205338282,11,0,0
6,10,5,2,0,10,0.3149292570878425,11,0,0
2,10,5,2,0,10,-0.0089090418691544,11,2,0
6,10,5,2,0,10,0.3238970869051132,11,0,0
2,10,2,2,0,10,0.2979900229885535,11,2,0
2,10,2,2,0,10,0.2581330015784615,11,2,0
2,10,5,2,0,10,0.0189908731179098,11,2,0
2,10,2,2,0,10,0.4823287470102285,11,0,0
6,10,5,2,0,10,0.2591294271137138,11,0,0
2,10,2,2,0,10,0.3806933424144942,11,0,0
2,10,5,2,0,10,0.3009792995943103,11,0,0
6,10,2,2,0,10,0.3687362359914666,11,2,0
6,10,2,2,0,10,0.4544288320231643,11,2,0
2,10,5,2,0,10,0.0140087454416482,11,0,0
6,10,5,2,0,10,0.4374895979238751,11,0,0
2,10,5,2,0,10,0.4673823639814441,11,0,0
6,10,5,2,0,10,0.4733609171929578,11,2,0
2,10,5,2,0,10,0.1525118948417178,11,0,0
2,10,2,2,0,10,0.3089507038763287,11,0,0
2,10,5,2,0,10,0.273079384607246,11,0,0
2,10,5,2,0,10,0.3209078102993562,11,0,0
2,10,2,2,0,10,-0.0955980634361045,11,0,0
6,10,2,2,0,10,0.2242545333798833,11,2,0
6,10,2,2,0,10,-0.0198697227569298,11,0,0
2,10,2,2,0,10,0.2272438099856402,11,2,0
2,10,5,2,0,10,0.2910150442417873,11,0,0
2,10,2,2,0,10,0.4803358959397239,11,2,0
6,10,2,2,0,10,0.4315110447123614,11,0,0
6,10,5,2,0,10,0.1804118098287822,11,2,0
6,10,2,2,0,10,-0.0029304886576408,11,0,0
2,10,2,2,0,10,0.2920114697770396,11,0,0
6,10,5,2,0,10,0.4135753850778201,11,0,0
6,10,5,2,0,10,0.2172795546331172,11,2,0
6,10,2,2,0,10,0.0478872136402265,11,0,0
6,10,2,2,0,10,0.2401973419439201,11,0,0
6,10,5,2,0,10,0.2680972569309844,11,0,0
6,10,2,2,0,10,0.0359301072171988,11,0,0
6,10,5,2,0,10,0.4345003213181185,11,2,0
6,10,5,2,0,10,0.3876683211612602,11,2,0
2,10,2,2,0,10,0.379696916879242,11,0,0
2,10,2,2,0,10,-0.000937637587136,11,2,0
6,10,5,2,0,10,0.2113010014216034,11,0,0
2,10,2,2,0,10,0.3488077252864207,11,2,0
6,10,5,2,0,10,0.1405547884186903,11,2,0
6,10,2,2,0,10,0.2053224482100897,11,0,0
6,10,5,2,0,10,0.0708050009510293,11,2,0
2,10,2,2,0,10,0.5122215130677975,11,0,0
2,10,5,2,0,10,0.3179185336935994,11,2,0
6,10,5,2,0,10,0.1913724907165575,11,0,0
2,10,5,2,0,10,0.1116584478963735,11,2,0
2,10,2,2,0,10,0.2780615122835074,11,2,0
2,10,2,2,0,10,0.2182759801683695,11,2,0
6,10,2,2,0,10,0.366743384920962,11,2,0
2,10,2,2,0,10,0.2103045758863511,11,2,0
6,10,5,2,0,10,0.3737183636677281,11,0,0
2,10,2,2,0,10,0.2172795546331172,11,2,0
2,10,5,2,0,10,0.4683787895166966,11,0,0
6,10,5,2,0,10,0.0169980220474052,11,0,0
2,10,2,2,0,10,0.2182759801683695,11,2,0
2,10,2,2,0,10,0.1883832141108005,11,0,0
6,10,2,2,0,10,0.2810507888892644,11,2,0
6,10,5,2,0,10,0.4624002363051826,11,0,0
2,10,5,2,0,10,0.353789852962682,11,2,0
2,10,5,2,0,10,0.2790579378187597,11,0,0
2,10,2,2,0,10,0.176426107687773,11,0,0
2,10,5,2,0,10,0.0369265327524511,11,2,0
2,10,2,2,0,10,0.2222616823093788,11,2,0
6,10,5,2,0,10,0.2641115547899753,11,2,0
6,10,2,2,0,10,0.4703716405872011,11,2,0
2,10,2,2,0,10,0.3348577677928884,11,2,0
6,10,5,2,0,10,-0.0029304886576408,11,0,0
6,10,5,2,0,10,0.2461758951554338,11,2,0
2,10,5,2,0,10,0.2312295121266495,11,2,0
6,10,2,2,0,10,0.1694511289410068,11,2,0
2,10,5,2,0,10,0.2531508739021999,11,2,0
2,10,2,2,0,10,0.2641115547899753,11,2,0
2,10,2,2,0,10,0.3777040658087373,11,2,0
2,10,5,2,0,10,0.4434681511353892,11,2,0
2,10,2,2,0,10,0.4165646616835768,11,0,0
2,10,5,2,0,10,0.2073152992805943,11,2,0
2,10,5,2,0,10,-0.0368089568562189,11,2,0
2,10,5,2,0,10,0.3408363210044023,11,0,0
2,10,2,2,0,10,-0.0298339781094528,11,0,0
6,10,5,2,0,10,0.1375655118129333,11,0,0
6,10,2,2,0,10,0.540121428054862,11,0,0
6,10,5,2,0,10,0.0638300222042631,11,2,0
2,10,2,2,0,10,0.6138569176635319,11,2,0
2,10,2,2,0,10,-0.0109018929396592,11,0,0
2,10,2,2,0,10,0.1804118098287822,11,2,0
2,10,2,2,0,10,0.2750722356777506,11,0,0
6,10,5,2,0,10,0.0947192137970844,11,2,0
6,10,5,2,0,10,-0.050758914349751,11,2,0
6,10,5,2,0,10,0.4992679811095177,11,0,0
6,10,5,2,0,10,0.2680972569309844,11,0,0
2,10,2,2,0,10,0.3258899379756177,11,2,0
6,10,5,2,0,10,0.2352152142676586,11,0,0
6,10,2,2,0,10,0.3607648317094482,11,2,0
2,10,2,2,0,10,0.2172795546331172,11,2,0
6,10,2,2,0,10,0.0110194688358914,11,2,0
2,10,2,2,0,10,0.299982874059058,11,0,0
6,10,2,2,0,10,0.2172795546331172,11,0,0
6,10,5,2,0,10,0.2322259376619017,11,2,0
2,10,5,2,0,10,0.2232581078446311,11,0,0
2,10,5,2,0,10,0.1584904480532316,11,2,0
6,10,2,2,0,10,0.2182759801683695,11,2,0
6,10,2,2,0,10,0.1485261927007087,11,2,0
2,10,2,2,0,10,0.2800543633540121,11,2,0
2,10,5,2,0,10,0.5540713855483942,11,2,0
2,10,2,2,0,10,0.2481687462259385,11,2,0
6,10,5,2,0,10,0.6028962367757567,11,0,0
6,10,5,2,0,10,0.2531508739021999,11,0,0
2,10,2,2,0,10,0.3238970869051132,11,2,0
2,10,2,2,0,10,0.2760686612130028,11,0,0
2,10,5,2,0,10,0.2392009164086679,11,2,0
2,10,2,2,0,10,0.260125852648966,11,2,0
2,10,2,2,0,10,0.2860329165655258,11,0,0
2,10,2,2,0,10,0.3209078102993562,11,2,0
6,10,2,2,0,10,0.4215467893598383,11,0,0
6,10,2,2,0,10,0.4315110447123614,11,2,0
2,10,2,2,0,10,0.243186618549677,11,2,0
6,10,2,2,0,10,0.5261714705613297,11,0,0
6,10,5,2,0,10,0.1774225332230252,11,0,0
2,10,2,2,0,10,0.2122974269568557,11,2,0
2,10,2,2,0,10,0.3617612572447005,11,0,0
2,10,2,2,0,10,0.0219801497236666,11,2,0
6,10,2,2,0,10,0.3169221081583471,11,2,0
6,10,5,2,0,10,0.2372080653381631,11,0,0
6,10,5,2,0,10,0.1824046608992868,11,0,0
2,10,2,2,0,10,0.2979900229885535,11,2,0
2,10,2,2,0,10,0.1106620223611212,11,2,0
2,10,2,2,0,10,0.2631151292547229,11,2,0
6,10,2,2,0,10,0.0458943625697218,11,2,0
6,10,5,2,0,10,0.0937227882618322,11,2,0
6,10,2,2,0,10,0.4534324064879119,11,0,0
2,10,2,2,0,10,0.510228661997293,11,2,0
2,10,5,2,0,10,0.220268831238874,11,0,0
2,10,2,2,0,10,0.3089507038763287,11,0,0
6,10,2,2,0,10,0.1774225332230252,11,2,0
6,10,5,2,0,10,0.6616853433556423,11,2,0
2,10,5,2,0,10,0.2372080653381631,11,0,0
6,10,5,2,0,10,0.4205503638245862,11,2,0
2,10,5,2,0,10,0.6517210880031196,11,2,0
2,10,2,2,0,10,0.4693752150519487,11,2,0
6,10,5,2,0,10,0.4384860234591275,11,2,0
